,Class ID,Part,Start,Text,Coordinates,Confidence State,Confidence Who,Confidence Prob,Fields,Normalizations,relations
5,e_25,s1v1,2261,"– Ô vieillard, il n'est pas loin, et, dès maintenant, tu peux le voir, celui qui a convoqué le peuple, car une grande douleur m'accable. Je n'ai reçu aucune nouvelle de l'armée que je puisse vous rapporter hautement après l'avoir apprise le premier, et je n'ai rien à dire qui intéresse tout le peuple ; mais j'ai à parler de mes propres intérêts et du double malheur tombé sur ma demeure ; car, d'une part, j'ai perdu mon père irréprochable, qui autrefois vous commandait, et qui, pour vous aussi, était doux comme un père ; et, d'un autre côté, voici maintenant, – et c'est un mal pire qui détruira bientôt ma demeure et dévorera tous mes biens, – que des prétendants assiègent ma mère contre sa volonté. Et ce sont les fils bien-aimés des meilleurs d'entre ceux qui siègent ici. Et ils ne veulent point se rendre dans la demeure d'Ikarios, père de Pènélopéia, qui dotera sa fille et la donnera à qui lui plaira davantage. Et ils envahissent tous les jours notre demeure, tuant mes boeufs, mes brebis et mes chèvres grasses, et ils en font des repas magnifiques, et ils boivent mon vin noir effrontément et dévorent tout. Il n'y a point ici un homme tel qu'Odysseus qui puisse repousser cette ruine loin de ma demeure, et je ne puis rien, moi qui suis inhabile et sans force guerrière. Certes, je le ferais si j'en avais la force, car ils commettent des actions intolérables, et ma maison périt honteusement.""
""Indignez-vous donc, vous-mêmes. Craignez les peuples voisins qui habitent autour d'Ithakè, et la colère des dieux qui puniront ces actions iniques. Je vous supplie, par Zeus Olympien, ou par Thémis qui réunit ou qui disperse les agoras des hommes, venez à mon aide, amis, et laissez-moi subir au moins ma douleur dans la solitude. Si jamais mon irréprochable père Odysseus a opprimé les Akhaiens aux belles knèmides, et si, pour venger leurs maux, vous les excitez contre moi, consumez plutôt vous-mêmes mes biens et mes richesses ; car, alors, peut-être verrions-nous le jour de l'expiation. Nous pourrions enfin nous entendre devant tous, expliquant les choses jusqu'à ce qu'elles soient résolues.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
6,e_6,s1v1,2364,car une grande douleur m'accable,[],pre-added,['user:NicolasBovet'],1.0,{},{},
7,e_6,s1v1,2611,"du double malheur tombé sur ma demeure ; car, d'une part, j'ai perdu mon père irréprochable, qui autrefois vous commandait, et qui, pour vous aussi, était doux comme un père ; et, d'un autre côté, voici maintenant, – et c'est un mal pire qui détruira bientôt ma demeure et dévorera tous mes biens, – que des prétendants assiègent ma mère contre sa volonté",[],pre-added,['user:NicolasBovet'],1.0,{},{},
8,e_6,s1v1,3186,"Et ils envahissent tous les jours notre demeure, tuant mes boeufs, mes brebis et mes chèvres grasses, et ils en font des repas magnifiques, et ils boivent mon vin noir effrontément et dévorent tout. Il n'y a point ici un homme tel qu'Odysseus qui puisse repousser cette ruine loin de ma demeure, et je ne puis rien",[],pre-added,['user:NicolasBovet'],1.0,{},{},
9,e_6,s1v1,3639,et ma maison périt honteusement.,[],pre-added,['user:NicolasBovet'],1.0,{},{},
10,e_7,s1v1,3673,"""Indignez-vous donc, vous-mêmes. Craignez les peuples voisins qui habitent autour d'Ithakè, et la colère des dieux qui puniront ces actions iniques",[],pre-added,['user:NicolasBovet'],1.0,{},{},
11,e_6,s1v1,3946,et laissez-moi subir au moins ma douleur dans la solitude,[],pre-added,['user:NicolasBovet'],1.0,{},{},
12,e_7,s1v1,4091,"et si, pour venger leurs maux, vous les excitez contre moi,",[],pre-added,['user:NicolasBovet'],1.0,{},{},
13,e_14,s1v1,4596,Antinoos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
14,e_25,s1v1,4642,"– Tèlémakhos, agorète orgueilleux et plein de colère, tu as parlé en nous outrageant, et tu veux nous couvrir d'une tache honteuse. Les prétendants Akhaiens ne t'ont rien fait. C'est plutôt ta mère, qui, certes, médite mille ruses. Voici déjà la troisième année, et bientôt la quatrième, qu'elle se joue du coeur des Akhaiens. Elle les fait tous espérer, promet à chacun, envoie des messages et médite des desseins contraires. Enfin, elle a ourdi une autre ruse dans son esprit. Elle a tissé dans ses demeures une grande toile, large et fine, et nous a dit",[],pre-added,['user:NicolasBovet'],1.0,{},{},
15,e_5,s1v1,4644,"Tèlémakhos, agorète orgueilleux et plein de colère, tu as parlé en nous outrageant, et tu veux nous couvrir d'une tache honteuse.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
16,e_25,s1v1,5203,"– Jeunes hommes, mes prétendants, puisque le divin Odysseus est mort, cessez de hâter mes noces jusqu'à ce que j'aie achevé, pour que mes fils ne restent pas inutiles, ce linceul du héros Laertès, quand la Moire mauvaise de la mort inexorable l'aura saisi, afin qu'aucune des femmes Akhaiennes ne puisse me reprocher, devant tout le peuple, qu'un homme qui a possédé tant de biens ait été enseveli sans linceul.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
17,e_25,s1v1,5616,"""Elle parla ainsi, et notre coeur généreux fut aussitôt persuadé. Et, alors, pendant le jour, elle tissait la grande toile, et, pendant la nuit, ayant allumé les torches, elle la défaisait. Ainsi, trois ans, elle cacha sa ruse et trompa les Akhaiens ; mais quand vint la quatrième année, et quand les saisons recommencèrent, une de ses femmes, sachant bien sa ruse, nous la dit. Et nous la trouvâmes défaisant sa belle toile. Mais, contre sa volonté, elle fut contrainte de l'achever. Et c'est ainsi que les prétendants te répondent, afin que tu le saches dans ton esprit, et que tous les Akhaiens le sachent aussi. Renvoie ta mère et ordonne-lui de se marier à celui que son père choisira et qui lui plaira à elle-même. Si elle a abusé si longtemps les fils des Akhaiens, c'est qu'elle songe, dans son coeur, à tous les dons que lui a faits Athènè, à sa science des travaux habiles, à son esprit profond, à ses ruses. Certes, nous n'avons jamais entendu dire rien de semblable des Akhaiennes aux belles chevelures, qui vécurent autrefois parmi les femmes anciennes, Tyrô, Alkmènè et Mykènè aux beaux cheveux. Nulle d'entre elles n'avait des arts égaux à ceux de Pènélopéia ; mais elle n'en use pas avec droiture. Donc, les prétendants consumeront tes troupeaux et tes richesses tant qu'elle gardera le même esprit que les dieux mettent maintenant dans sa poitrine. À la vérité, elle remportera une grande gloire, mais il ne t'en restera que le regret de tes biens dissipés ; car nous ne retournerons point à nos travaux, et nous n'irons point en quelque autre lieu, avant qu'elle ait épousé celui des Akhaiens qu'elle choisira.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
18,e_3,s1v1,5617,"Elle parla ainsi, et notre coeur généreux fut aussitôt persuadé",[],pre-added,['user:NicolasBovet'],1.0,{},{},
19,e_14,s1v1,6240,ta mère,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
20,e_14,s1v1,7260,Tèlémakhos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
21,e_25,s1v1,7287,"– Antinoos, je ne puis renvoyer de ma demeure, contre son gré, celle qui m'a enfanté et qui m'a nourri. Mon père vit encore quelque part sur la terre, ou bien il est mort, et il me sera dur de rendre de nombreuses richesses à Ikarios, si je renvoie ma mère. J'ai déjà subi beaucoup de maux à cause de mon père, et les dieux m'en enverront d'autres après que ma mère, en quittant ma demeure, aura supplié les odieuses Érinnyes, et ce sont les hommes qui la vengeront. Et c'est pourquoi je ne prononcerai point une telle parole. Si votre coeur s'en indigne, sortez de ma demeure, songez à d'autres repas, mangez vos propres biens en des festins réciproques. Mais s'il vous semble meilleur et plus équitable de dévorer impunément la subsistance d'un seul homme, faites ! Moi, j'invoquerai les dieux éternels. Et si jamais Zeus permet qu'un juste retour vous châtie, vous périrez sans vengeance dans ma demeure",[],pre-added,['user:NicolasBovet'],1.0,{},{},
22,e_6,s1v1,7545,"J'ai déjà subi beaucoup de maux à cause de mon père, et les dieux m'en enverront d'autres après que ma mère, en quittant ma demeure, aura supplié les odieuses Érinnyes, et ce sont les hommes qui la vengeront.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
23,e_7,s1v1,7943,"Mais s'il vous semble meilleur et plus équitable de dévorer impunément la subsistance d'un seul homme, faites",[],pre-added,['user:NicolasBovet'],1.0,{},{},
24,e_14,s1v1,8784,Halithersès,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
25,e_25,s1v1,8954,"– Écoutez maintenant, Ithakèsiens, ce que je vais dire. Ce signe s'adresse plus particulièrement aux prétendants. Un grand danger est suspendu sur eux, car Odysseus ne restera pas longtemps encore loin de ses amis ; mais voici qu'il est quelque part près d'ici et qu'il prépare aux prétendants la Kèr et le carnage. Et il arrivera malheur à beaucoup parmi ceux qui habitent l'illustre Ithakè. Voyons donc, dès maintenant, comment nous éloignerons les Prétendants, à moins qu'ils se retirent d'eux-mêmes, et ceci leur serait plus salutaire. Je ne suis point, en effet, un divinateur inexpérimenté, mais bien instruit ; car je pense qu'elles vont s'accomplir les choses que j'ai prédites à Odysseus quand les Argiens partirent pour Ilios, et que le subtil Odysseus les commandait. Je dis qu'après avoir subi une foule de maux et perdu tous ses compagnons, il reviendrait dans sa demeure vers la vingtième année. Et voici que ces choses s'accomplissent.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
26,e_14,s1v1,9930,Polybos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
27,e_25,s1v1,9956,"– Ô Vieillard, va dans ta maison faire des prédictions à tes enfants, de peur qu'il leur arrive malheur dans l'avenir ; mais ici je suis de beaucoup meilleur divinateur que toi. De nombreux oiseaux volent sous les rayons de Hèlios, et tous ne sont pas propres aux augures. Certes, Odysseus est mort au loin, et plût aux dieux que tu fusses mort comme lui ! Tu ne proférerais pas tant de prédictions vaines, et tu n'exciterais pas ainsi Tèlémakhos déjà irrité, avec l'espoir sans doute qu'il t'offrira un présent dans sa maison. Mais je te le dis, et ceci s'accomplira : Si, le trompant par ta science ancienne et tes paroles, tu pousses ce jeune homme à la colère, tu lui seras surtout funeste ; car tu ne pourras rien contre nous ; et nous t'infligerons, ô vieillard, une amende que tu déploreras dans ton coeur, la supportant avec peine ; et ta douleur sera accablante.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
28,e_7,s1v1,10582,"tu pousses ce jeune homme à la colère,",[],pre-added,['user:NicolasBovet'],1.0,{},{},
29,e_7,s1v1,10689,"et nous t'infligerons, ô vieillard, une amende que tu déploreras dans ton coeur, la supportant avec peine ; et ta douleur sera accablante",[],pre-added,['user:NicolasBovet'],1.0,{},{},
30,e_25,s1v1,10829,"""Moi, je conseillerai à Tèlémakhos d'ordonner que sa mère retourne chez Ikarios, afin que les siens célèbrent ses noces et lui fassent une dot illustre, telle qu'il convient d'en faire à une fille bien-aimée. Je ne pense pas qu'avant cela les fils des Akhaiens restent en repos et renoncent à l'épouser ; car nous ne craignons personne, ni, certes, Tèlémakhos, bien qu'il parle beaucoup ; et nous n'avons nul souci, ô Vieillard, de tes vaines prédictions, et tu ne nous en seras que plus odieux. Les biens de Tèlémakhos seront de nouveau consumés, et ce sera ainsi tant que Pènélopéia retiendra les Akhaiens par l'espoir de ses noces. Et, en effet, c'est à cause de sa vertu que nous attendons de jour en jour, en nous la disputant, et que nous n'irons point chercher ailleurs d'autres épouses.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
31,e_27,s1v1,11134,"car nous ne craignons personne, ni, certes, Tèlémakhos, bien qu'il parle beaucoup ; et nous n'avons nul souci, ô Vieillard, de tes vaines prédictions, et tu ne nous en seras que plus odieux",[],pre-added,['user:NicolasBovet'],1.0,{},{},
32,e_14,s1v1,11639,Tèlémakhos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
33,e_25,s1v1,11666,"– Eurymakhos, et tous, tant que vous êtes, illustres prétendants, je ne vous supplierai ni ne vous parlerai plus longtemps. Les dieux et tous les Akhaiens savent maintenant ces choses. Mais donnez-moi promptement une nef rapide et vingt compagnons qui fendent avec moi les chemins de la mer. J'irai à Spartè et dans la sablonneuse Pylos m'informer du retour de mon père depuis longtemps absent. Ou quelqu'un d'entre les hommes m'en parlera, ou j'entendrai la renommée de Zeus qui porte le plus loin la gloire des hommes. Si j'entends dire que mon père est vivant et revient, j'attendrai encore une année, bien qu'affligé. Si j'entends dire qu'il est mort et ne doit plus reparaître, je reviendrai dans la chère terre de la patrie, je lui élèverai un tombeau, je célébrerai d'illustres funérailles, telles qu'il convient, et je donnerai ma mère à un mari.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
34,e_6,s1v1,12288,"Si j'entends dire qu'il est mort et ne doit plus reparaître, je reviendrai dans la chère terre de la patrie, je lui élèverai un tombeau, je célébrerai d'illustres funérailles, telles qu'il convient, et je donnerai ma mère à un mar",[],pre-added,['user:NicolasBovet'],1.0,{},{},
35,e_14,s1v1,12581,Mentôr,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
36,e_25,s1v1,12825,"""– Écoutez-moi maintenant, Ithakèsiens, quoi que je dise. Craignez qu'un roi porte-sceptre ne soit plus jamais ni bienveillant, ni doux, et qu'il ne médite plus de bonnes actions dans son esprit, mais qu'il soit cruel désormais et veuille l'iniquité, puisque nul ne se souvient du divin Odysseus parmi les peuples auxquels il commandait aussi doux qu'un père. Je ne reproche point aux prétendants orgueilleux de commettre des actions violentes dans un esprit inique, car ils jouent leurs têtes en consumant la demeure d'Odysseus qu'ils pensent ne plus revoir. Maintenant, c'est contre tout le peuple que je m'irrite, contre vous qui restez assis en foule et qui n'osez point parler, ni réprimer les prétendants peu nombreux, bien que vous soyez une multitude.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
37,e_8,s1v1,12883,"Craignez qu'un roi porte-sceptre ne soit plus jamais ni bienveillant, ni doux, et qu'il ne médite plus de bonnes actions dans son esprit, mais qu'il soit cruel désormais",[],pre-added,['user:NicolasBovet'],1.0,{},{},
38,e_7,s1v1,13385,"Maintenant, c'est contre tout le peuple que je m'irrite, contre vous qui restez assis en foule et qui n'osez point parler, ni réprimer les prétendants peu nombreux, bien que vous soyez une multitude",[],pre-added,['user:NicolasBovet'],1.0,{},{},
39,e_14,s1v1,13601,Leiôkritos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
40,e_25,s1v1,13628,"– Mentôr, injurieux et stupide, qu'as-tu dit ? Tu nous exhortes à nous retirer ! Certes, il serait difficile de chasser violemment du festin tant de jeunes hommes. Même si l'Ithakèsien Odysseus, survenant lui-même, songeait dans son esprit à chasser les illustres prétendants assis au festin dans sa demeure, certes, sa femme, bien qu'elle le désire ardemment, ne se réjouirait point alors de le revoir, car il rencontrerait une mort honteuse, s'il combattait contre un si grand nombre. Tu n'as donc point bien parlé. Allons ! dispersons-nous, et que chacun retourne à ses travaux. Mentôr et Halithersès prépareront le voyage de Tèlémakhos, puisqu'ils sont dès sa naissance ses amis paternels. Mais je pense qu'il restera longtemps ici, écoutant des nouvelles dans Ithakè, et qu'il n'accomplira point son dessein.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
41,e_7,s1v1,13630,"Mentôr, injurieux et stupide, qu'as-tu dit ? Tu nous exhortes à nous retirer !",[],pre-added,['user:NicolasBovet'],1.0,{},{},
42,e_5,s1v1,14115,"Tu n'as donc point bien parlé. Allons ! dispersons-nous, et que chacun retourne à ses travaux",[],pre-added,['user:NicolasBovet'],1.0,{},{},
43,e_14,s1v1,14619,Tèlémakhos,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
44,e_25,s1v1,14731,"""– Entends-moi, déesse qui es venue hier dans ma demeure, et qui m'as ordonné d'aller sur une nef, à travers la mer sombre, m'informer de mon père depuis longtemps absent. Et voici que les Akhaiens m'en empêchent, et surtout les orgueilleux prétendants.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
45,e_7,s1v1,14903,"Et voici que les Akhaiens m'en empêchent, et surtout les orgueilleux prétendants",[],pre-added,['user:NicolasBovet'],1.0,{},{},
46,e_14,s1v1,15016,Athènè,[],pre-added,['user:NicolasBovet'],1.0,{},{},"s1v1|e_14|1293,1301"
47,e_25,s1v1,15131,"– Tèlemakhos, tu ne seras ni un lâche, ni un insensé, si l'excellent esprit de ton père est en toi, tel qu'il le possédait pour parler et pour agir, et ton voyage ne sera ni inutile, ni imparfait. Si tu n'étais le fils d'Odysseus et de Pènélopéia, je n'espérerais pas que tu pusses accomplir ce que tu entreprends, car peu de fils sont semblables à leur père. La plupart sont moindres, peu son meilleurs que leurs parents. Mais tu ne seras ni un lâche, ni un insensé, puisque l'intelligence d'Odysseus est restée en toi, et tu dois espérer accomplir ton dessein. C'est pourquoi oublie les projets et les résolutions des prétendants insensés, car ils ne sont ni prudents, ni équitables, et ils ne songent point à la mort et à la kèr noire qui vont les faire périr tous en un seul jour. Ne tarde donc pas plus longtemps à faire ce que tu as résolu. Moi qui suis le compagnon de ton père, je te préparerai une nef rapide et je t'accompagnerai.""
""Mais retourne à ta demeure te mêler aux prétendants. Apprête nos vivres ; enferme le vin dans les amphores, et, dans les outres épaisses, la farine, moelle des hommes. Moi, je te réunirai des compagnons volontaires parmi le peuple. Il y a beaucoup de nefs, neuves et vieilles, dans Ithakè entourée des flots. Je choisirai la meilleure de toutes, et nous la conduirons, bien armée, sur la mer vaste.",[],pre-added,['user:NicolasBovet'],1.0,{},{},
